CallID,SeverityLevel,LocationCode,Timestamp,EstimatedResponseTime
473093,2,LOC_51,2024-01-02 16:36:26,43
473094,3,LOC_23,2024-01-02 16:36:28,9
473095,1,LOC_28,2024-01-02 16:36:30,38
473096,5,LOC_119,2024-01-02 16:36:32,47
473097,10,LOC_105,2024-01-02 16:36:34,55
473098,2,LOC_103,2024-01-02 16:36:36,45
473099,10,LOC_55,2024-01-02 16:36:38,27
473100,2,LOC_67,2024-01-02 16:36:40,42
473101,2,LOC_160,2024-01-02 16:36:42,57
473102,4,LOC_159,2024-01-02 16:36:44,60
473103,6,LOC_182,2024-01-02 16:36:46,27
473104,4,LOC_191,2024-01-02 16:36:48,46
473105,2,LOC_137,2024-01-02 16:36:50,55
473106,10,LOC_110,2024-01-02 16:36:52,51
473107,2,LOC_17,2024-01-02 16:36:54,14
473108,1,LOC_79,2024-01-02 16:36:56,48
473109,9,LOC_149,2024-01-02 16:36:58,6
473110,8,LOC_145,2024-01-02 16:37:00,43
473111,1,LOC_123,2024-01-02 16:37:02,54
473112,1,LOC_145,2024-01-02 16:37:04,35
473113,1,LOC_110,2024-01-02 16:37:06,19
473114,3,LOC_50,2024-01-02 16:37:08,14
473115,7,LOC_105,2024-01-02 16:37:10,33
473116,5,LOC_153,2024-01-02 16:37:12,59
473117,1,LOC_16,2024-01-02 16:37:14,36
473118,4,LOC_133,2024-01-02 16:37:16,47
473119,5,LOC_33,2024-01-02 16:37:18,33
473120,1,LOC_200,2024-01-02 16:37:20,18
473121,4,LOC_50,2024-01-02 16:37:22,56
473122,10,LOC_24,2024-01-02 16:37:24,33
473123,10,LOC_179,2024-01-02 16:37:26,39
473124,7,LOC_93,2024-01-02 16:37:28,17
473125,3,LOC_167,2024-01-02 16:37:30,43
473126,6,LOC_143,2024-01-02 16:37:32,32
473127,5,LOC_67,2024-01-02 16:37:34,14
473128,3,LOC_192,2024-01-02 16:37:36,43
473129,6,LOC_27,2024-01-02 16:37:38,38
473130,8,LOC_118,2024-01-02 16:37:40,46
473131,1,LOC_131,2024-01-02 16:37:42,11
473132,6,LOC_170,2024-01-02 16:37:44,19
473133,8,LOC_194,2024-01-02 16:37:46,30
473134,1,LOC_78,2024-01-02 16:37:48,40
473135,3,LOC_156,2024-01-02 16:37:50,32
473136,6,LOC_48,2024-01-02 16:37:52,50
473137,9,LOC_70,2024-01-02 16:37:54,34
473138,2,LOC_53,2024-01-02 16:37:56,20
473139,4,LOC_172,2024-01-02 16:37:58,46
473140,2,LOC_167,2024-01-02 16:38:00,29
473141,4,LOC_176,2024-01-02 16:38:02,13
473142,6,LOC_15,2024-01-02 16:38:04,56
473143,5,LOC_9,2024-01-02 16:38:06,43
473144,10,LOC_180,2024-01-02 16:38:08,56
473145,4,LOC_4,2024-01-02 16:38:10,49
473146,7,LOC_121,2024-01-02 16:38:12,56
473147,4,LOC_162,2024-01-02 16:38:14,40
473148,1,LOC_153,2024-01-02 16:38:16,56
473149,8,LOC_75,2024-01-02 16:38:18,28
473150,4,LOC_188,2024-01-02 16:38:20,55
473151,3,LOC_57,2024-01-02 16:38:22,10
473152,5,LOC_90,2024-01-02 16:38:24,29
473153,4,LOC_149,2024-01-02 16:38:26,47
473154,8,LOC_168,2024-01-02 16:38:28,6
473155,9,LOC_135,2024-01-02 16:38:30,12
473156,9,LOC_171,2024-01-02 16:38:32,17
473157,3,LOC_22,2024-01-02 16:38:34,49
473158,7,LOC_153,2024-01-02 16:38:36,42
473159,4,LOC_117,2024-01-02 16:38:38,56
473160,3,LOC_152,2024-01-02 16:38:40,37
473161,2,LOC_153,2024-01-02 16:38:42,23
473162,5,LOC_30,2024-01-02 16:38:44,8
473163,6,LOC_150,2024-01-02 16:38:46,41
473164,6,LOC_6,2024-01-02 16:38:48,23
473165,4,LOC_181,2024-01-02 16:38:50,28
473166,4,LOC_43,2024-01-02 16:38:52,6
473167,9,LOC_122,2024-01-02 16:38:54,31
473168,3,LOC_187,2024-01-02 16:38:56,6
473169,7,LOC_61,2024-01-02 16:38:58,9
473170,8,LOC_148,2024-01-02 16:39:00,51
473171,3,LOC_34,2024-01-02 16:39:02,29
473172,2,LOC_199,2024-01-02 16:39:04,48
473173,3,LOC_74,2024-01-02 16:39:06,34
473174,1,LOC_170,2024-01-02 16:39:08,55
473175,8,LOC_118,2024-01-02 16:39:10,49
473176,3,LOC_57,2024-01-02 16:39:12,28
473177,8,LOC_7,2024-01-02 16:39:14,28
473178,6,LOC_71,2024-01-02 16:39:16,36
473179,2,LOC_180,2024-01-02 16:39:18,23
473180,4,LOC_62,2024-01-02 16:39:20,27
473181,10,LOC_168,2024-01-02 16:39:22,35
473182,9,LOC_13,2024-01-02 16:39:24,47
473183,5,LOC_62,2024-01-02 16:39:26,15
473184,5,LOC_68,2024-01-02 16:39:28,34
473185,9,LOC_128,2024-01-02 16:39:30,7
473186,8,LOC_160,2024-01-02 16:39:32,59
473187,5,LOC_130,2024-01-02 16:39:34,46
473188,10,LOC_175,2024-01-02 16:39:36,57
473189,7,LOC_7,2024-01-02 16:39:38,25
473190,7,LOC_125,2024-01-02 16:39:40,23
473191,7,LOC_42,2024-01-02 16:39:42,41
473192,10,LOC_5,2024-01-02 16:39:44,40
473193,4,LOC_185,2024-01-02 16:39:46,60
473194,4,LOC_169,2024-01-02 16:39:48,56
473195,4,LOC_184,2024-01-02 16:39:50,24
473196,5,LOC_144,2024-01-02 16:39:52,7
473197,7,LOC_170,2024-01-02 16:39:54,45
473198,5,LOC_65,2024-01-02 16:39:56,29
473199,9,LOC_129,2024-01-02 16:39:58,50
473200,4,LOC_139,2024-01-02 16:40:00,52
473201,7,LOC_100,2024-01-02 16:40:02,60
473202,3,LOC_159,2024-01-02 16:40:04,9
473203,7,LOC_65,2024-01-02 16:40:06,44
473204,9,LOC_124,2024-01-02 16:40:08,33
473205,3,LOC_47,2024-01-02 16:40:10,14
473206,9,LOC_61,2024-01-02 16:40:12,29
473207,5,LOC_195,2024-01-02 16:40:14,45
473208,6,LOC_47,2024-01-02 16:40:16,5
473209,4,LOC_44,2024-01-02 16:40:18,17
473210,2,LOC_142,2024-01-02 16:40:20,45
473211,4,LOC_38,2024-01-02 16:40:22,59
473212,3,LOC_98,2024-01-02 16:40:24,51
473213,6,LOC_79,2024-01-02 16:40:26,9
473214,5,LOC_187,2024-01-02 16:40:28,27
473215,7,LOC_146,2024-01-02 16:40:30,10
473216,8,LOC_79,2024-01-02 16:40:32,14
473217,3,LOC_3,2024-01-02 16:40:34,26
473218,6,LOC_108,2024-01-02 16:40:36,9
473219,2,LOC_63,2024-01-02 16:40:38,35
473220,10,LOC_166,2024-01-02 16:40:40,12
473221,4,LOC_113,2024-01-02 16:40:42,48
473222,10,LOC_191,2024-01-02 16:40:44,43
473223,4,LOC_17,2024-01-02 16:40:46,34
473224,3,LOC_106,2024-01-02 16:40:48,14
473225,4,LOC_133,2024-01-02 16:40:50,14
473226,3,LOC_190,2024-01-02 16:40:52,42
473227,2,LOC_177,2024-01-02 16:40:54,22
473228,8,LOC_172,2024-01-02 16:40:56,47
473229,6,LOC_97,2024-01-02 16:40:58,38
473230,7,LOC_52,2024-01-02 16:41:00,24
473231,3,LOC_30,2024-01-02 16:41:02,60
473232,8,LOC_179,2024-01-02 16:41:04,14
473233,4,LOC_61,2024-01-02 16:41:06,36
473234,4,LOC_74,2024-01-02 16:41:08,33
473235,6,LOC_68,2024-01-02 16:41:10,25
473236,6,LOC_187,2024-01-02 16:41:12,48
473237,4,LOC_137,2024-01-02 16:41:14,34
473238,1,LOC_177,2024-01-02 16:41:16,36
473239,9,LOC_24,2024-01-02 16:41:18,26
473240,8,LOC_89,2024-01-02 16:41:20,58
473241,4,LOC_59,2024-01-02 16:41:22,50
473242,1,LOC_30,2024-01-02 16:41:24,11
473243,6,LOC_181,2024-01-02 16:41:26,26
473244,10,LOC_104,2024-01-02 16:41:28,57
473245,8,LOC_75,2024-01-02 16:41:30,22
473246,3,LOC_196,2024-01-02 16:41:32,39
473247,4,LOC_198,2024-01-02 16:41:34,50
473248,3,LOC_2,2024-01-02 16:41:36,46
473249,3,LOC_71,2024-01-02 16:41:38,35
473250,5,LOC_184,2024-01-02 16:41:40,16
473251,2,LOC_24,2024-01-02 16:41:42,27
473252,4,LOC_132,2024-01-02 16:41:44,27
473253,4,LOC_23,2024-01-02 16:41:46,8
473254,8,LOC_71,2024-01-02 16:41:48,5
473255,8,LOC_75,2024-01-02 16:41:50,22
473256,4,LOC_193,2024-01-02 16:41:52,24
473257,2,LOC_64,2024-01-02 16:41:54,42
473258,6,LOC_71,2024-01-02 16:41:56,46
473259,8,LOC_166,2024-01-02 16:41:58,16
473260,2,LOC_143,2024-01-02 16:42:00,18
473261,9,LOC_179,2024-01-02 16:42:02,35
473262,4,LOC_157,2024-01-02 16:42:04,27
473263,9,LOC_187,2024-01-02 16:42:06,49
473264,3,LOC_181,2024-01-02 16:42:08,18
473265,5,LOC_173,2024-01-02 16:42:10,41
473266,6,LOC_79,2024-01-02 16:42:12,48
473267,10,LOC_50,2024-01-02 16:42:14,25
473268,7,LOC_132,2024-01-02 16:42:16,12
473269,9,LOC_158,2024-01-02 16:42:18,42
473270,2,LOC_22,2024-01-02 16:42:20,44
473271,3,LOC_41,2024-01-02 16:42:22,58
473272,3,LOC_183,2024-01-02 16:42:24,39
473273,9,LOC_75,2024-01-02 16:42:26,15
473274,2,LOC_39,2024-01-02 16:42:28,31
473275,5,LOC_173,2024-01-02 16:42:30,50
473276,4,LOC_88,2024-01-02 16:42:32,36
473277,3,LOC_133,2024-01-02 16:42:34,23
473278,1,LOC_196,2024-01-02 16:42:36,27
473279,3,LOC_99,2024-01-02 16:42:38,58
473280,1,LOC_151,2024-01-02 16:42:40,44
473281,7,LOC_150,2024-01-02 16:42:42,45
473282,10,LOC_82,2024-01-02 16:42:44,36
473283,8,LOC_97,2024-01-02 16:42:46,33
473284,7,LOC_181,2024-01-02 16:42:48,17
473285,5,LOC_25,2024-01-02 16:42:50,42
473286,1,LOC_134,2024-01-02 16:42:52,31
473287,6,LOC_89,2024-01-02 16:42:54,16
473288,8,LOC_111,2024-01-02 16:42:56,59
473289,2,LOC_181,2024-01-02 16:42:58,58
473290,9,LOC_188,2024-01-02 16:43:00,28
473291,3,LOC_135,2024-01-02 16:43:02,7
473292,8,LOC_5,2024-01-02 16:43:04,7
473293,1,LOC_194,2024-01-02 16:43:06,11
473294,5,LOC_102,2024-01-02 16:43:08,53
473295,2,LOC_25,2024-01-02 16:43:10,39
473296,6,LOC_19,2024-01-02 16:43:12,42
473297,6,LOC_193,2024-01-02 16:43:14,48
473298,10,LOC_42,2024-01-02 16:43:16,29
473299,5,LOC_115,2024-01-02 16:43:18,55
473300,5,LOC_62,2024-01-02 16:43:20,26
473301,3,LOC_47,2024-01-02 16:43:22,34
473302,7,LOC_46,2024-01-02 16:43:24,18
473303,8,LOC_23,2024-01-02 16:43:26,57
473304,1,LOC_9,2024-01-02 16:43:28,18
473305,6,LOC_146,2024-01-02 16:43:30,49
473306,4,LOC_137,2024-01-02 16:43:32,22
473307,1,LOC_105,2024-01-02 16:43:34,32
473308,2,LOC_182,2024-01-02 16:43:36,42
473309,10,LOC_20,2024-01-02 16:43:38,48
473310,5,LOC_7,2024-01-02 16:43:40,60
473311,10,LOC_172,2024-01-02 16:43:42,53
473312,4,LOC_57,2024-01-02 16:43:44,51
473313,10,LOC_190,2024-01-02 16:43:46,10
473314,8,LOC_10,2024-01-02 16:43:48,13
473315,7,LOC_3,2024-01-02 16:43:50,52
473316,10,LOC_96,2024-01-02 16:43:52,39
473317,8,LOC_67,2024-01-02 16:43:54,33
473318,9,LOC_47,2024-01-02 16:43:56,54
473319,3,LOC_200,2024-01-02 16:43:58,15
473320,6,LOC_25,2024-01-02 16:44:00,51
473321,4,LOC_85,2024-01-02 16:44:02,6
473322,1,LOC_124,2024-01-02 16:44:04,39
473323,8,LOC_59,2024-01-02 16:44:06,18
473324,6,LOC_75,2024-01-02 16:44:08,56
473325,9,LOC_45,2024-01-02 16:44:10,58
473326,6,LOC_20,2024-01-02 16:44:12,48
473327,8,LOC_196,2024-01-02 16:44:14,36
473328,4,LOC_158,2024-01-02 16:44:16,40
473329,8,LOC_195,2024-01-02 16:44:18,17
473330,4,LOC_105,2024-01-02 16:44:20,19
473331,7,LOC_177,2024-01-02 16:44:22,54
473332,7,LOC_85,2024-01-02 16:44:24,25
473333,8,LOC_65,2024-01-02 16:44:26,38
473334,9,LOC_195,2024-01-02 16:44:28,36
473335,2,LOC_46,2024-01-02 16:44:30,46
473336,7,LOC_193,2024-01-02 16:44:32,33
473337,5,LOC_100,2024-01-02 16:44:34,53
473338,2,LOC_195,2024-01-02 16:44:36,18
473339,10,LOC_113,2024-01-02 16:44:38,32
473340,2,LOC_7,2024-01-02 16:44:40,58
473341,9,LOC_18,2024-01-02 16:44:42,26
473342,5,LOC_134,2024-01-02 16:44:44,48
473343,7,LOC_95,2024-01-02 16:44:46,45
473344,7,LOC_145,2024-01-02 16:44:48,45
473345,3,LOC_67,2024-01-02 16:44:50,49
473346,2,LOC_154,2024-01-02 16:44:52,39
473347,4,LOC_129,2024-01-02 16:44:54,19
473348,6,LOC_156,2024-01-02 16:44:56,25
473349,2,LOC_146,2024-01-02 16:44:58,23
473350,1,LOC_62,2024-01-02 16:45:00,41
473351,3,LOC_64,2024-01-02 16:45:02,8
473352,4,LOC_97,2024-01-02 16:45:04,16
473353,2,LOC_71,2024-01-02 16:45:06,44
473354,2,LOC_145,2024-01-02 16:45:08,34
473355,7,LOC_115,2024-01-02 16:45:10,15
473356,8,LOC_197,2024-01-02 16:45:12,51
473357,3,LOC_143,2024-01-02 16:45:14,26
473358,1,LOC_6,2024-01-02 16:45:16,7
473359,7,LOC_36,2024-01-02 16:45:18,58
473360,7,LOC_43,2024-01-02 16:45:20,34
473361,1,LOC_32,2024-01-02 16:45:22,16
473362,5,LOC_199,2024-01-02 16:45:24,28
473363,9,LOC_200,2024-01-02 16:45:26,27
473364,8,LOC_179,2024-01-02 16:45:28,16
473365,6,LOC_84,2024-01-02 16:45:30,57
473366,5,LOC_113,2024-01-02 16:45:32,37
473367,9,LOC_63,2024-01-02 16:45:34,39
473368,3,LOC_1,2024-01-02 16:45:36,20
473369,10,LOC_181,2024-01-02 16:45:38,11
473370,7,LOC_78,2024-01-02 16:45:40,55
473371,4,LOC_195,2024-01-02 16:45:42,21
473372,6,LOC_187,2024-01-02 16:45:44,16
473373,1,LOC_44,2024-01-02 16:45:46,51
473374,10,LOC_2,2024-01-02 16:45:48,21
473375,9,LOC_183,2024-01-02 16:45:50,36
473376,3,LOC_176,2024-01-02 16:45:52,22
473377,5,LOC_105,2024-01-02 16:45:54,36
473378,8,LOC_128,2024-01-02 16:45:56,9
473379,6,LOC_145,2024-01-02 16:45:58,55
473380,9,LOC_102,2024-01-02 16:46:00,60
473381,9,LOC_157,2024-01-02 16:46:02,45
473382,9,LOC_9,2024-01-02 16:46:04,43
473383,5,LOC_123,2024-01-02 16:46:06,19
473384,8,LOC_192,2024-01-02 16:46:08,32
473385,2,LOC_188,2024-01-02 16:46:10,57
473386,3,LOC_117,2024-01-02 16:46:12,36
473387,1,LOC_83,2024-01-02 16:46:14,15
473388,10,LOC_195,2024-01-02 16:46:16,36
473389,4,LOC_105,2024-01-02 16:46:18,14
473390,4,LOC_151,2024-01-02 16:46:20,57
473391,5,LOC_10,2024-01-02 16:46:22,19
473392,7,LOC_130,2024-01-02 16:46:24,51
473393,4,LOC_134,2024-01-02 16:46:26,46
473394,7,LOC_77,2024-01-02 16:46:28,15
473395,4,LOC_9,2024-01-02 16:46:30,11
473396,6,LOC_148,2024-01-02 16:46:32,17
473397,10,LOC_35,2024-01-02 16:46:34,28
473398,3,LOC_28,2024-01-02 16:46:36,56
473399,8,LOC_84,2024-01-02 16:46:38,39
473400,6,LOC_32,2024-01-02 16:46:40,8
473401,3,LOC_11,2024-01-02 16:46:42,46
473402,8,LOC_1,2024-01-02 16:46:44,48
473403,4,LOC_48,2024-01-02 16:46:46,31
473404,8,LOC_58,2024-01-02 16:46:48,34
473405,6,LOC_85,2024-01-02 16:46:50,51
473406,9,LOC_125,2024-01-02 16:46:52,42
473407,9,LOC_151,2024-01-02 16:46:54,21
473408,10,LOC_130,2024-01-02 16:46:56,50
473409,8,LOC_97,2024-01-02 16:46:58,36
473410,10,LOC_135,2024-01-02 16:47:00,38
473411,9,LOC_157,2024-01-02 16:47:02,21
473412,10,LOC_120,2024-01-02 16:47:04,39
473413,1,LOC_164,2024-01-02 16:47:06,5
473414,8,LOC_199,2024-01-02 16:47:08,26
473415,5,LOC_58,2024-01-02 16:47:10,6
473416,1,LOC_128,2024-01-02 16:47:12,43
473417,6,LOC_114,2024-01-02 16:47:14,14
473418,2,LOC_28,2024-01-02 16:47:16,30
473419,4,LOC_10,2024-01-02 16:47:18,50
473420,2,LOC_113,2024-01-02 16:47:20,17
473421,3,LOC_73,2024-01-02 16:47:22,14
473422,1,LOC_3,2024-01-02 16:47:24,22
473423,4,LOC_173,2024-01-02 16:47:26,19
473424,6,LOC_108,2024-01-02 16:47:28,22
473425,8,LOC_13,2024-01-02 16:47:30,51
473426,8,LOC_21,2024-01-02 16:47:32,18
473427,6,LOC_74,2024-01-02 16:47:34,32
473428,4,LOC_176,2024-01-02 16:47:36,9
473429,3,LOC_169,2024-01-02 16:47:38,56
473430,3,LOC_171,2024-01-02 16:47:40,12
473431,8,LOC_146,2024-01-02 16:47:42,38
473432,9,LOC_51,2024-01-02 16:47:44,32
473433,3,LOC_122,2024-01-02 16:47:46,15
473434,5,LOC_61,2024-01-02 16:47:48,10
473435,6,LOC_62,2024-01-02 16:47:50,37
473436,2,LOC_163,2024-01-02 16:47:52,56
473437,6,LOC_13,2024-01-02 16:47:54,45
473438,5,LOC_90,2024-01-02 16:47:56,28
473439,5,LOC_143,2024-01-02 16:47:58,56
473440,5,LOC_70,2024-01-02 16:48:00,36
473441,7,LOC_51,2024-01-02 16:48:02,26
473442,1,LOC_147,2024-01-02 16:48:04,58
473443,6,LOC_48,2024-01-02 16:48:06,34
473444,6,LOC_90,2024-01-02 16:48:08,11
473445,1,LOC_51,2024-01-02 16:48:10,38
473446,9,LOC_16,2024-01-02 16:48:12,55
473447,4,LOC_67,2024-01-02 16:48:14,34
473448,5,LOC_98,2024-01-02 16:48:16,28
473449,10,LOC_64,2024-01-02 16:48:18,48
473450,2,LOC_118,2024-01-02 16:48:20,14
473451,9,LOC_38,2024-01-02 16:48:22,53
473452,9,LOC_137,2024-01-02 16:48:24,34
473453,6,LOC_158,2024-01-02 16:48:26,59
473454,6,LOC_140,2024-01-02 16:48:28,42
473455,6,LOC_174,2024-01-02 16:48:30,52
473456,5,LOC_200,2024-01-02 16:48:32,9
473457,3,LOC_61,2024-01-02 16:48:34,60
473458,9,LOC_158,2024-01-02 16:48:36,23
473459,4,LOC_105,2024-01-02 16:48:38,39
473460,3,LOC_112,2024-01-02 16:48:40,5
473461,5,LOC_136,2024-01-02 16:48:42,20
473462,7,LOC_43,2024-01-02 16:48:44,23
473463,8,LOC_191,2024-01-02 16:48:46,7
473464,8,LOC_43,2024-01-02 16:48:48,38
473465,7,LOC_108,2024-01-02 16:48:50,32
473466,1,LOC_80,2024-01-02 16:48:52,9
473467,5,LOC_48,2024-01-02 16:48:54,34
473468,6,LOC_46,2024-01-02 16:48:56,16
473469,8,LOC_118,2024-01-02 16:48:58,12
473470,2,LOC_180,2024-01-02 16:49:00,17
473471,10,LOC_44,2024-01-02 16:49:02,37
473472,5,LOC_146,2024-01-02 16:49:04,36
473473,10,LOC_124,2024-01-02 16:49:06,37
473474,8,LOC_77,2024-01-02 16:49:08,23
473475,7,LOC_186,2024-01-02 16:49:10,9
473476,3,LOC_101,2024-01-02 16:49:12,40
473477,10,LOC_183,2024-01-02 16:49:14,50
473478,2,LOC_82,2024-01-02 16:49:16,27
473479,9,LOC_164,2024-01-02 16:49:18,38
473480,4,LOC_60,2024-01-02 16:49:20,8
473481,6,LOC_13,2024-01-02 16:49:22,41
473482,1,LOC_63,2024-01-02 16:49:24,31
473483,10,LOC_164,2024-01-02 16:49:26,48
473484,3,LOC_9,2024-01-02 16:49:28,27
473485,9,LOC_157,2024-01-02 16:49:30,44
473486,2,LOC_172,2024-01-02 16:49:32,17
473487,7,LOC_168,2024-01-02 16:49:34,7
473488,4,LOC_129,2024-01-02 16:49:36,39
473489,2,LOC_186,2024-01-02 16:49:38,29
473490,2,LOC_121,2024-01-02 16:49:40,60
473491,7,LOC_113,2024-01-02 16:49:42,41
473492,5,LOC_34,2024-01-02 16:49:44,55
473493,3,LOC_15,2024-01-02 16:49:46,50
473494,1,LOC_197,2024-01-02 16:49:48,23
473495,6,LOC_127,2024-01-02 16:49:50,22
473496,1,LOC_73,2024-01-02 16:49:52,24
473497,3,LOC_15,2024-01-02 16:49:54,13
473498,5,LOC_109,2024-01-02 16:49:56,5
473499,8,LOC_164,2024-01-02 16:49:58,23
473500,7,LOC_28,2024-01-02 16:50:00,18
473501,1,LOC_64,2024-01-02 16:50:02,54
473502,8,LOC_82,2024-01-02 16:50:04,13
473503,6,LOC_166,2024-01-02 16:50:06,52
473504,3,LOC_156,2024-01-02 16:50:08,11
473505,5,LOC_13,2024-01-02 16:50:10,54
473506,5,LOC_177,2024-01-02 16:50:12,23
473507,4,LOC_192,2024-01-02 16:50:14,33
473508,8,LOC_67,2024-01-02 16:50:16,41
473509,2,LOC_111,2024-01-02 16:50:18,43
473510,5,LOC_124,2024-01-02 16:50:20,20
473511,5,LOC_142,2024-01-02 16:50:22,53
473512,10,LOC_55,2024-01-02 16:50:24,6
473513,9,LOC_188,2024-01-02 16:50:26,38
473514,1,LOC_157,2024-01-02 16:50:28,22
473515,5,LOC_2,2024-01-02 16:50:30,39
473516,4,LOC_65,2024-01-02 16:50:32,51
473517,2,LOC_9,2024-01-02 16:50:34,22
473518,10,LOC_38,2024-01-02 16:50:36,52
473519,10,LOC_195,2024-01-02 16:50:38,32
473520,3,LOC_171,2024-01-02 16:50:40,32
473521,9,LOC_160,2024-01-02 16:50:42,12
473522,2,LOC_21,2024-01-02 16:50:44,41
473523,2,LOC_139,2024-01-02 16:50:46,25
473524,7,LOC_128,2024-01-02 16:50:48,34
473525,6,LOC_174,2024-01-02 16:50:50,10
473526,5,LOC_170,2024-01-02 16:50:52,6
473527,7,LOC_35,2024-01-02 16:50:54,19
473528,3,LOC_93,2024-01-02 16:50:56,50
473529,7,LOC_117,2024-01-02 16:50:58,60
473530,10,LOC_196,2024-01-02 16:51:00,40
473531,10,LOC_98,2024-01-02 16:51:02,56
473532,2,LOC_137,2024-01-02 16:51:04,22
473533,2,LOC_159,2024-01-02 16:51:06,28
473534,3,LOC_91,2024-01-02 16:51:08,38
473535,9,LOC_19,2024-01-02 16:51:10,58
473536,2,LOC_188,2024-01-02 16:51:12,13
473537,8,LOC_182,2024-01-02 16:51:14,13
473538,6,LOC_117,2024-01-02 16:51:16,32
473539,8,LOC_141,2024-01-02 16:51:18,25
473540,10,LOC_152,2024-01-02 16:51:20,34
473541,7,LOC_47,2024-01-02 16:51:22,51
473542,9,LOC_159,2024-01-02 16:51:24,55
473543,5,LOC_74,2024-01-02 16:51:26,12
473544,3,LOC_62,2024-01-02 16:51:28,54
473545,6,LOC_148,2024-01-02 16:51:30,8
473546,7,LOC_115,2024-01-02 16:51:32,56
473547,9,LOC_162,2024-01-02 16:51:34,35
473548,6,LOC_109,2024-01-02 16:51:36,20
473549,9,LOC_187,2024-01-02 16:51:38,37
473550,3,LOC_58,2024-01-02 16:51:40,42
473551,3,LOC_27,2024-01-02 16:51:42,21
473552,7,LOC_72,2024-01-02 16:51:44,29
473553,9,LOC_181,2024-01-02 16:51:46,60
473554,5,LOC_173,2024-01-02 16:51:48,57
473555,3,LOC_148,2024-01-02 16:51:50,35
473556,7,LOC_7,2024-01-02 16:51:52,57
473557,1,LOC_105,2024-01-02 16:51:54,55
473558,6,LOC_10,2024-01-02 16:51:56,27
473559,8,LOC_165,2024-01-02 16:51:58,54
473560,9,LOC_165,2024-01-02 16:52:00,14
473561,10,LOC_25,2024-01-02 16:52:02,19
473562,2,LOC_193,2024-01-02 16:52:04,42
473563,4,LOC_12,2024-01-02 16:52:06,5
473564,10,LOC_22,2024-01-02 16:52:08,19
473565,3,LOC_153,2024-01-02 16:52:10,49
473566,8,LOC_32,2024-01-02 16:52:12,36
473567,4,LOC_101,2024-01-02 16:52:14,18
473568,2,LOC_109,2024-01-02 16:52:16,26
473569,5,LOC_6,2024-01-02 16:52:18,44
473570,9,LOC_189,2024-01-02 16:52:20,34
473571,3,LOC_198,2024-01-02 16:52:22,57
473572,4,LOC_25,2024-01-02 16:52:24,55
473573,9,LOC_47,2024-01-02 16:52:26,19
473574,6,LOC_125,2024-01-02 16:52:28,50
473575,2,LOC_87,2024-01-02 16:52:30,11
473576,1,LOC_110,2024-01-02 16:52:32,60
473577,10,LOC_113,2024-01-02 16:52:34,24
473578,3,LOC_54,2024-01-02 16:52:36,21
473579,10,LOC_157,2024-01-02 16:52:38,39
473580,10,LOC_43,2024-01-02 16:52:40,19
473581,6,LOC_33,2024-01-02 16:52:42,32
473582,7,LOC_112,2024-01-02 16:52:44,32
473583,3,LOC_89,2024-01-02 16:52:46,29
473584,1,LOC_194,2024-01-02 16:52:48,27
473585,4,LOC_97,2024-01-02 16:52:50,36
473586,9,LOC_107,2024-01-02 16:52:52,42
473587,8,LOC_59,2024-01-02 16:52:54,29
473588,2,LOC_196,2024-01-02 16:52:56,21
473589,6,LOC_144,2024-01-02 16:52:58,34
473590,6,LOC_18,2024-01-02 16:53:00,39
473591,5,LOC_60,2024-01-02 16:53:02,33
473592,5,LOC_152,2024-01-02 16:53:04,9
473593,10,LOC_23,2024-01-02 16:53:06,27
473594,8,LOC_181,2024-01-02 16:53:08,41
473595,1,LOC_63,2024-01-02 16:53:10,48
473596,10,LOC_200,2024-01-02 16:53:12,10
473597,6,LOC_134,2024-01-02 16:53:14,37
473598,3,LOC_164,2024-01-02 16:53:16,34
473599,2,LOC_17,2024-01-02 16:53:18,55
473600,5,LOC_56,2024-01-02 16:53:20,10
473601,6,LOC_27,2024-01-02 16:53:22,18
473602,2,LOC_3,2024-01-02 16:53:24,11
473603,5,LOC_11,2024-01-02 16:53:26,26
473604,8,LOC_188,2024-01-02 16:53:28,22
473605,8,LOC_100,2024-01-02 16:53:30,55
473606,3,LOC_153,2024-01-02 16:53:32,13
473607,5,LOC_186,2024-01-02 16:53:34,5
473608,10,LOC_86,2024-01-02 16:53:36,46
473609,6,LOC_18,2024-01-02 16:53:38,44
473610,2,LOC_10,2024-01-02 16:53:40,18
473611,8,LOC_34,2024-01-02 16:53:42,6
473612,4,LOC_41,2024-01-02 16:53:44,19
473613,1,LOC_131,2024-01-02 16:53:46,60
473614,10,LOC_198,2024-01-02 16:53:48,49
473615,10,LOC_36,2024-01-02 16:53:50,19
473616,7,LOC_131,2024-01-02 16:53:52,9
473617,7,LOC_56,2024-01-02 16:53:54,42
473618,9,LOC_109,2024-01-02 16:53:56,45
473619,3,LOC_68,2024-01-02 16:53:58,41
473620,4,LOC_47,2024-01-02 16:54:00,18
473621,10,LOC_11,2024-01-02 16:54:02,10
473622,10,LOC_132,2024-01-02 16:54:04,47
473623,9,LOC_122,2024-01-02 16:54:06,10
473624,3,LOC_82,2024-01-02 16:54:08,30
473625,5,LOC_15,2024-01-02 16:54:10,37
473626,10,LOC_185,2024-01-02 16:54:12,8
473627,9,LOC_2,2024-01-02 16:54:14,16
473628,2,LOC_72,2024-01-02 16:54:16,51
473629,9,LOC_170,2024-01-02 16:54:18,60
